,Date,Airline,Number of Delays,Total Flights,Percent Delayed
3455,2018-08-17,YX,174.0,956.0,0.18200836820083682
3456,2018-08-18,9E,106.0,506.0,0.20948616600790515
3457,2018-08-18,AA,520.0,2333.0,0.22288898414059152
3458,2018-08-18,AS,66.0,718.0,0.09192200557103064
3459,2018-08-18,B6,287.0,821.0,0.34957369062119364
3460,2018-08-18,DL,322.0,2278.0,0.14135206321334504
3461,2018-08-18,EV,106.0,498.0,0.21285140562248997
3462,2018-08-18,F9,155.0,349.0,0.44412607449856734
3463,2018-08-18,G4,34.0,156.0,0.21794871794871795
3464,2018-08-18,HA,12.0,244.0,0.04918032786885246
3465,2018-08-18,MQ,105.0,686.0,0.15306122448979592
3466,2018-08-18,NK,63.0,520.0,0.12115384615384615
3467,2018-08-18,OH,192.0,704.0,0.2727272727272727
3468,2018-08-18,OO,294.0,1906.0,0.15424973767051417
3469,2018-08-18,UA,299.0,1661.0,0.18001204093919326
3470,2018-08-18,WN,397.0,2979.0,0.13326619671030548
3471,2018-08-18,YV,104.0,633.0,0.16429699842022116
3472,2018-08-18,YX,118.0,769.0,0.15344603381014305
3473,2018-08-19,9E,105.0,719.0,0.14603616133518776
3474,2018-08-19,AA,867.0,2593.0,0.3343617431546471
3475,2018-08-19,AS,183.0,773.0,0.23673997412677877
3476,2018-08-19,B6,242.0,863.0,0.28041714947856317
3477,2018-08-19,DL,327.0,2824.0,0.11579320113314448
3478,2018-08-19,EV,145.0,562.0,0.2580071174377224
3479,2018-08-19,F9,172.0,352.0,0.48863636363636365
3480,2018-08-19,G4,101.0,326.0,0.3098159509202454
3481,2018-08-19,HA,14.0,252.0,0.05555555555555555
3482,2018-08-19,MQ,168.0,866.0,0.19399538106235567
3483,2018-08-19,NK,93.0,519.0,0.1791907514450867
3484,2018-08-19,OH,184.0,796.0,0.23115577889447236
3485,2018-08-19,OO,443.0,2300.0,0.19260869565217392
3486,2018-08-19,UA,370.0,1819.0,0.2034084661902144
3487,2018-08-19,WN,655.0,3620.0,0.18093922651933703
3488,2018-08-19,YV,164.0,649.0,0.2526964560862866
3489,2018-08-19,YX,145.0,899.0,0.16129032258064516
3490,2018-08-20,9E,163.0,790.0,0.20632911392405062
3491,2018-08-20,AA,618.0,2702.0,0.22871946706143598
3492,2018-08-20,AS,215.0,785.0,0.27388535031847133
3493,2018-08-20,B6,221.0,869.0,0.25431530494821636
3494,2018-08-20,DL,465.0,2918.0,0.15935572309801233
3495,2018-08-20,EV,147.0,565.0,0.26017699115044246
3496,2018-08-20,F9,132.0,353.0,0.37393767705382436
3497,2018-08-20,G4,70.0,301.0,0.23255813953488372
3498,2018-08-20,HA,14.0,240.0,0.058333333333333334
3499,2018-08-20,MQ,234.0,884.0,0.2647058823529412
3500,2018-08-20,NK,123.0,525.0,0.2342857142857143
3501,2018-08-20,OH,195.0,811.0,0.2404438964241677
3502,2018-08-20,OO,543.0,2394.0,0.22681704260651628
3503,2018-08-20,UA,479.0,1934.0,0.24767321613236815
3504,2018-08-20,WN,700.0,3801.0,0.1841620626151013
3505,2018-08-20,YV,81.0,663.0,0.12217194570135746
3506,2018-08-20,YX,167.0,944.0,0.17690677966101695
3507,2018-08-21,9E,110.0,772.0,0.14248704663212436
3508,2018-08-21,AA,513.0,2495.0,0.20561122244488977
3509,2018-08-21,AS,229.0,770.0,0.2974025974025974
3510,2018-08-21,B6,251.0,854.0,0.2939110070257611
3511,2018-08-21,DL,454.0,2827.0,0.16059426954368589
3512,2018-08-21,EV,107.0,586.0,0.1825938566552901
3513,2018-08-21,F9,106.0,326.0,0.32515337423312884
3514,2018-08-21,G4,7.0,69.0,0.10144927536231885
3515,2018-08-21,HA,17.0,238.0,0.07142857142857142
3516,2018-08-21,MQ,133.0,862.0,0.154292343387471
3517,2018-08-21,NK,134.0,510.0,0.2627450980392157
3518,2018-08-21,OH,151.0,772.0,0.1955958549222798
3519,2018-08-21,OO,548.0,2241.0,0.24453369031682284
3520,2018-08-21,UA,548.0,1864.0,0.2939914163090129
3521,2018-08-21,WN,822.0,3804.0,0.21608832807570977
3522,2018-08-21,YV,133.0,624.0,0.21314102564102563
3523,2018-08-21,YX,207.0,926.0,0.22354211663066956
3524,2018-08-22,9E,62.0,766.0,0.08093994778067885
3525,2018-08-22,AA,304.0,2569.0,0.11833398209420008
3526,2018-08-22,AS,121.0,781.0,0.15492957746478872
3527,2018-08-22,B6,235.0,854.0,0.275175644028103
3528,2018-08-22,DL,267.0,2843.0,0.09391487864931411
3529,2018-08-22,EV,76.0,595.0,0.12773109243697478
3530,2018-08-22,F9,91.0,338.0,0.2692307692307692
3531,2018-08-22,G4,8.0,124.0,0.06451612903225806
3532,2018-08-22,HA,8.0,240.0,0.03333333333333333
3533,2018-08-22,MQ,58.0,872.0,0.06651376146788991
3534,2018-08-22,NK,63.0,519.0,0.12138728323699421
3535,2018-08-22,OH,89.0,789.0,0.11280101394169835
3536,2018-08-22,OO,382.0,2267.0,0.16850463167181298
3537,2018-08-22,UA,312.0,1867.0,0.16711301553294056
3538,2018-08-22,WN,560.0,3804.0,0.14721345951629863
3539,2018-08-22,YV,68.0,643.0,0.1057542768273717
3540,2018-08-22,YX,105.0,920.0,0.11413043478260869
3541,2018-08-23,9E,103.0,792.0,0.13005050505050506
3542,2018-08-23,AA,353.0,2634.0,0.1340167046317388
3543,2018-08-23,AS,170.0,786.0,0.21628498727735368
3544,2018-08-23,B6,155.0,863.0,0.17960602549246812
3545,2018-08-23,DL,309.0,2906.0,0.1063317274604267
3546,2018-08-23,EV,118.0,593.0,0.19898819561551434
3547,2018-08-23,F9,68.0,348.0,0.19540229885057472
3548,2018-08-23,G4,57.0,318.0,0.1792452830188679
3549,2018-08-23,HA,7.0,244.0,0.028688524590163935
3550,2018-08-23,MQ,83.0,886.0,0.09367945823927765
3551,2018-08-23,NK,72.0,517.0,0.13926499032882012
3552,2018-08-23,OH,88.0,794.0,0.11083123425692695
3553,2018-08-23,OO,342.0,2310.0,0.14805194805194805
3554,2018-08-23,UA,364.0,1929.0,0.1886988076723691
3555,2018-08-23,WN,602.0,3804.0,0.15825446898002102
3556,2018-08-23,YV,67.0,662.0,0.10120845921450151
3557,2018-08-23,YX,97.0,934.0,0.10385438972162742
3558,2018-08-24,9E,80.0,789.0,0.10139416983523447
3559,2018-08-24,AA,319.0,2647.0,0.12051378919531545
3560,2018-08-24,AS,128.0,786.0,0.1628498727735369
3561,2018-08-24,B6,152.0,868.0,0.17511520737327188
3562,2018-08-24,DL,374.0,2908.0,0.12861072902338377
3563,2018-08-24,EV,47.0,598.0,0.07859531772575251
3564,2018-08-24,F9,74.0,357.0,0.20728291316526612
3565,2018-08-24,G4,73.0,300.0,0.24333333333333335
3566,2018-08-24,HA,19.0,248.0,0.07661290322580645
3567,2018-08-24,MQ,78.0,886.0,0.08803611738148984
3568,2018-08-24,NK,44.0,525.0,0.0838095238095238
3569,2018-08-24,OH,83.0,794.0,0.10453400503778337
3570,2018-08-24,OO,409.0,2305.0,0.17744034707158352
3571,2018-08-24,UA,301.0,1912.0,0.1574267782426778
3572,2018-08-24,WN,592.0,3818.0,0.15505500261917235
3573,2018-08-24,YV,97.0,664.0,0.1460843373493976
3574,2018-08-24,YX,100.0,939.0,0.10649627263045794
3575,2018-08-25,9E,46.0,460.0,0.1
3576,2018-08-25,AA,318.0,2156.0,0.14749536178107606
3577,2018-08-25,AS,101.0,690.0,0.1463768115942029
3578,2018-08-25,B6,156.0,816.0,0.19117647058823528
3579,2018-08-25,DL,158.0,2147.0,0.0735910572892408
3580,2018-08-25,EV,35.0,436.0,0.08027522935779817
3581,2018-08-25,F9,109.0,349.0,0.3123209169054441
3582,2018-08-25,G4,15.0,138.0,0.10869565217391304
3583,2018-08-25,HA,18.0,240.0,0.075
3584,2018-08-25,MQ,68.0,650.0,0.10461538461538461
3585,2018-08-25,NK,85.0,520.0,0.16346153846153846
3586,2018-08-25,OH,45.0,640.0,0.0703125
3587,2018-08-25,OO,224.0,1719.0,0.1303083187899942
3588,2018-08-25,UA,193.0,1555.0,0.12411575562700965
3589,2018-08-25,WN,471.0,2977.0,0.15821296607322807
3590,2018-08-25,YV,53.0,531.0,0.09981167608286252
3591,2018-08-25,YX,68.0,713.0,0.09537166900420757
3592,2018-08-26,9E,57.0,694.0,0.08213256484149856
3593,2018-08-26,AA,215.0,2464.0,0.0872564935064935
3594,2018-08-26,AS,108.0,729.0,0.14814814814814814
3595,2018-08-26,B6,95.0,860.0,0.11046511627906977
3596,2018-08-26,DL,168.0,2696.0,0.06231454005934718
3597,2018-08-26,EV,60.0,569.0,0.1054481546572935
3598,2018-08-26,F9,103.0,352.0,0.29261363636363635
3599,2018-08-26,G4,47.0,322.0,0.14596273291925466
3600,2018-08-26,HA,23.0,246.0,0.09349593495934959
3601,2018-08-26,MQ,66.0,826.0,0.07990314769975787
3602,2018-08-26,NK,56.0,518.0,0.10810810810810811
3603,2018-08-26,OH,39.0,772.0,0.050518134715025906
3604,2018-08-26,OO,306.0,2168.0,0.1411439114391144
3605,2018-08-26,UA,196.0,1865.0,0.10509383378016086
3606,2018-08-26,WN,577.0,3619.0,0.15943630837247857
3607,2018-08-26,YV,83.0,625.0,0.1328
3608,2018-08-26,YX,52.0,885.0,0.05875706214689266
3609,2018-08-27,9E,49.0,769.0,0.06371911573472042
3610,2018-08-27,AA,276.0,2636.0,0.1047040971168437
3611,2018-08-27,AS,242.0,748.0,0.3235294117647059
3612,2018-08-27,B6,132.0,859.0,0.15366705471478465
3613,2018-08-27,DL,313.0,2856.0,0.109593837535014
3614,2018-08-27,EV,85.0,588.0,0.1445578231292517
3615,2018-08-27,F9,101.0,353.0,0.28611898016997167
3616,2018-08-27,G4,30.0,298.0,0.10067114093959731
3617,2018-08-27,HA,13.0,238.0,0.0546218487394958
3618,2018-08-27,MQ,67.0,884.0,0.0757918552036199
3619,2018-08-27,NK,73.0,525.0,0.13904761904761906
3620,2018-08-27,OH,105.0,789.0,0.13307984790874525
3621,2018-08-27,OO,423.0,2260.0,0.18716814159292036
3622,2018-08-27,UA,293.0,1924.0,0.15228690228690228
3623,2018-08-27,WN,469.0,3787.0,0.12384473197781885
3624,2018-08-27,YV,73.0,662.0,0.11027190332326284
3625,2018-08-27,YX,90.0,935.0,0.0962566844919786
3626,2018-08-28,9E,73.0,741.0,0.09851551956815115
3627,2018-08-28,AA,466.0,2474.0,0.1883589329021827
3628,2018-08-28,AS,89.0,715.0,0.12447552447552447
3629,2018-08-28,B6,132.0,846.0,0.15602836879432624
3630,2018-08-28,DL,311.0,2750.0,0.11309090909090909
3631,2018-08-28,EV,90.0,587.0,0.15332197614991483
3632,2018-08-28,F9,122.0,326.0,0.37423312883435583
3633,2018-08-28,G4,3.0,52.0,0.057692307692307696
3634,2018-08-28,HA,17.0,240.0,0.07083333333333333
3635,2018-08-28,MQ,204.0,866.0,0.23556581986143188
3636,2018-08-28,NK,130.0,505.0,0.25742574257425743
3637,2018-08-28,OH,106.0,768.0,0.13802083333333334
3638,2018-08-28,OO,498.0,2209.0,0.2254413761883205
3639,2018-08-28,UA,645.0,1872.0,0.34455128205128205
3640,2018-08-28,WN,552.0,3806.0,0.14503415659485025
3641,2018-08-28,YV,94.0,618.0,0.15210355987055016
3642,2018-08-28,YX,144.0,925.0,0.15567567567567567
3643,2018-08-29,9E,64.0,738.0,0.08672086720867209
3644,2018-08-29,AA,288.0,2566.0,0.1122369446609509
3645,2018-08-29,AS,72.0,726.0,0.09917355371900827
3646,2018-08-29,B6,123.0,846.0,0.1453900709219858
3647,2018-08-29,DL,265.0,2779.0,0.09535804246131702
3648,2018-08-29,EV,140.0,591.0,0.23688663282571912
3649,2018-08-29,F9,90.0,337.0,0.26706231454005935
3650,2018-08-29,G4,17.0,114.0,0.14912280701754385
3651,2018-08-29,HA,12.0,236.0,0.05084745762711865
3652,2018-08-29,MQ,73.0,866.0,0.08429561200923788
3653,2018-08-29,NK,92.0,518.0,0.1776061776061776
3654,2018-08-29,OH,98.0,789.0,0.12420785804816223
3655,2018-08-29,OO,282.0,2239.0,0.12594908441268424
3656,2018-08-29,UA,295.0,1873.0,0.1575013347570742
3657,2018-08-29,WN,604.0,3806.0,0.1586967945349448
3658,2018-08-29,YV,138.0,644.0,0.21428571428571427
3659,2018-08-29,YX,104.0,920.0,0.11304347826086956
3660,2018-08-30,9E,49.0,769.0,0.06371911573472042
3661,2018-08-30,AA,347.0,2634.0,0.13173880030372057
3662,2018-08-30,AS,66.0,736.0,0.08967391304347826
3663,2018-08-30,B6,142.0,855.0,0.16608187134502925
3664,2018-08-30,DL,224.0,2851.0,0.07856892318484743
3665,2018-08-30,EV,81.0,593.0,0.13659359190556492
3666,2018-08-30,F9,114.0,348.0,0.3275862068965517
3667,2018-08-30,G4,75.0,314.0,0.23885350318471338
3668,2018-08-30,HA,15.0,241.0,0.06224066390041494
3669,2018-08-30,MQ,89.0,890.0,0.1
3670,2018-08-30,NK,73.0,518.0,0.14092664092664092
3671,2018-08-30,OH,127.0,794.0,0.15994962216624686
3672,2018-08-30,OO,351.0,2267.0,0.15483017203352448
3673,2018-08-30,UA,255.0,1931.0,0.1320559295701709
3674,2018-08-30,WN,638.0,3806.0,0.1676300578034682
3675,2018-08-30,YV,96.0,662.0,0.14501510574018128
3676,2018-08-30,YX,66.0,934.0,0.07066381156316917
3677,2018-08-31,9E,200.0,773.0,0.258732212160414
3678,2018-08-31,AA,546.0,2621.0,0.20831743609309425
3679,2018-08-31,AS,109.0,740.0,0.1472972972972973
3680,2018-08-31,B6,247.0,860.0,0.2872093023255814
3681,2018-08-31,DL,338.0,2851.0,0.11855489301999299
3682,2018-08-31,EV,125.0,591.0,0.21150592216582065
3683,2018-08-31,F9,125.0,357.0,0.35014005602240894
3684,2018-08-31,G4,52.0,288.0,0.18055555555555555
3685,2018-08-31,HA,22.0,253.0,0.08695652173913043
3686,2018-08-31,MQ,145.0,890.0,0.16292134831460675
3687,2018-08-31,NK,94.0,525.0,0.17904761904761904
3688,2018-08-31,OH,303.0,794.0,0.38161209068010077
3689,2018-08-31,OO,403.0,2270.0,0.17753303964757708
3690,2018-08-31,UA,423.0,1903.0,0.22228060956384657
3691,2018-08-31,WN,1091.0,3816.0,0.2859014675052411
3692,2018-08-31,YV,110.0,667.0,0.16491754122938532
3693,2018-08-31,YX,242.0,924.0,0.2619047619047619
3694,2018-09-01,9E,33.0,395.0,0.08354430379746836
3695,2018-09-01,AA,460.0,2030.0,0.22660098522167488
3696,2018-09-01,AS,63.0,657.0,0.0958904109589041
3697,2018-09-01,B6,172.0,803.0,0.21419676214196762
3698,2018-09-01,DL,152.0,1891.0,0.08038075092543628
3699,2018-09-01,EV,89.0,407.0,0.21867321867321868
3700,2018-09-01,F9,124.0,347.0,0.3573487031700288
3701,2018-09-01,G4,13.0,124.0,0.10483870967741936
3702,2018-09-01,HA,15.0,234.0,0.0641025641025641
3703,2018-09-01,MQ,166.0,622.0,0.26688102893890675
3704,2018-09-01,NK,112.0,520.0,0.2153846153846154
3705,2018-09-01,OH,134.0,549.0,0.24408014571949
3706,2018-09-01,OO,295.0,1537.0,0.19193233571893298
3707,2018-09-01,UA,386.0,1437.0,0.2686151704940849
3708,2018-09-01,WN,415.0,2716.0,0.15279823269513992
3709,2018-09-01,YV,115.0,522.0,0.22030651340996169
3710,2018-09-01,YX,92.0,630.0,0.14603174603174604
3711,2018-09-02,9E,19.0,396.0,0.047979797979797977
3712,2018-09-02,AA,320.0,2231.0,0.14343343792021515
3713,2018-09-02,AS,46.0,667.0,0.06896551724137931
3714,2018-09-02,B6,152.0,853.0,0.17819460726846426
3715,2018-09-02,DL,96.0,1881.0,0.051036682615629984
3716,2018-09-02,EV,54.0,421.0,0.12826603325415678
3717,2018-09-02,F9,100.0,342.0,0.29239766081871343
3718,2018-09-02,G4,60.0,310.0,0.1935483870967742
3719,2018-09-02,HA,4.0,236.0,0.01694915254237288
3720,2018-09-02,MQ,58.0,711.0,0.08157524613220815
3721,2018-09-02,NK,106.0,519.0,0.20423892100192678
3722,2018-09-02,OH,134.0,548.0,0.24452554744525548
3723,2018-09-02,OO,129.0,1607.0,0.08027380211574363
3724,2018-09-02,UA,115.0,1503.0,0.07651363938789088
3725,2018-09-02,WN,307.0,2732.0,0.1123718887262079
3726,2018-09-02,YV,83.0,573.0,0.14485165794066318
3727,2018-09-02,YX,39.0,614.0,0.06351791530944625
3728,2018-09-03,9E,86.0,622.0,0.1382636655948553
3729,2018-09-03,AA,509.0,2596.0,0.1960708782742681
3730,2018-09-03,AS,103.0,744.0,0.13844086021505375
3731,2018-09-03,B6,196.0,857.0,0.22870478413068845
3732,2018-09-03,DL,273.0,2568.0,0.10630841121495327
3733,2018-09-03,EV,106.0,529.0,0.2003780718336484
3734,2018-09-03,F9,126.0,350.0,0.36
3735,2018-09-03,G4,53.0,296.0,0.17905405405405406
3736,2018-09-03,HA,12.0,240.0,0.05
3737,2018-09-03,MQ,165.0,881.0,0.1872871736662883
3738,2018-09-03,NK,124.0,525.0,0.2361904761904762
3739,2018-09-03,OH,91.0,788.0,0.11548223350253807
3740,2018-09-03,OO,396.0,2067.0,0.19158200290275762
3741,2018-09-03,UA,412.0,1846.0,0.22318526543878656
3742,2018-09-03,WN,831.0,3598.0,0.23096164535853253
3743,2018-09-03,YV,152.0,661.0,0.22995461422087746
3744,2018-09-03,YX,122.0,851.0,0.14336075205640422
3745,2018-09-04,9E,29.0,637.0,0.04552590266875981
3746,2018-09-04,AA,324.0,2475.0,0.13090909090909092
3747,2018-09-04,AS,63.0,708.0,0.08898305084745763
3748,2018-09-04,B6,113.0,848.0,0.1332547169811321
3749,2018-09-04,DL,156.0,2530.0,0.0616600790513834
3750,2018-09-04,EV,67.0,556.0,0.12050359712230216
3751,2018-09-04,F9,95.0,337.0,0.2818991097922849
3752,2018-09-04,G4,6.0,44.0,0.13636363636363635
3753,2018-09-04,HA,11.0,228.0,0.04824561403508772
3754,2018-09-04,MQ,117.0,865.0,0.1352601156069364
3755,2018-09-04,NK,73.0,510.0,0.14313725490196078
3756,2018-09-04,OH,98.0,770.0,0.12727272727272726
3757,2018-09-04,OO,290.0,2092.0,0.13862332695984703
3758,2018-09-04,UA,220.0,1840.0,0.11956521739130435
3759,2018-09-04,WN,537.0,3766.0,0.14259160913436006
3760,2018-09-04,YV,105.0,625.0,0.168
3761,2018-09-04,YX,41.0,890.0,0.046067415730337076
3762,2018-09-05,9E,39.0,621.0,0.06280193236714976
3763,2018-09-05,AA,384.0,2582.0,0.14872192099147946
3764,2018-09-05,AS,66.0,728.0,0.09065934065934066
3765,2018-09-05,B6,78.0,809.0,0.09641532756489493
3766,2018-09-05,DL,148.0,2467.0,0.05999189298743413
3767,2018-09-05,EV,87.0,534.0,0.16292134831460675
3768,2018-09-05,F9,105.0,328.0,0.3201219512195122
3769,2018-09-05,G4,7.0,76.0,0.09210526315789473
3770,2018-09-05,HA,19.0,228.0,0.08333333333333333
3771,2018-09-05,MQ,185.0,873.0,0.21191294387170675
3772,2018-09-05,NK,58.0,512.0,0.11328125
3773,2018-09-05,OH,67.0,806.0,0.08312655086848635
3774,2018-09-05,OO,258.0,2081.0,0.12397885631907736
3775,2018-09-05,UA,240.0,1814.0,0.13230429988974643
3776,2018-09-05,WN,539.0,3775.0,0.1427814569536424
3777,2018-09-05,YV,105.0,653.0,0.16079632465543645
3778,2018-09-05,YX,48.0,877.0,0.05473204104903079
3779,2018-09-06,9E,120.0,625.0,0.192
3780,2018-09-06,AA,556.0,2650.0,0.20981132075471698
3781,2018-09-06,AS,55.0,735.0,0.07482993197278912
3782,2018-09-06,B6,244.0,845.0,0.28875739644970416
3783,2018-09-06,DL,236.0,2484.0,0.09500805152979067
3784,2018-09-06,EV,91.0,538.0,0.1691449814126394
3785,2018-09-06,F9,157.0,341.0,0.4604105571847507
3786,2018-09-06,G4,40.0,288.0,0.1388888888888889
3787,2018-09-06,HA,9.0,228.0,0.039473684210526314
3788,2018-09-06,MQ,158.0,888.0,0.17792792792792791
3789,2018-09-06,NK,89.0,489.0,0.18200408997955012
3790,2018-09-06,OH,117.0,812.0,0.1440886699507389
3791,2018-09-06,OO,236.0,2119.0,0.11137328928739972
3792,2018-09-06,UA,316.0,1860.0,0.16989247311827957
3793,2018-09-06,WN,585.0,3776.0,0.1549258474576271
3794,2018-09-06,YV,135.0,663.0,0.20361990950226244
3795,2018-09-06,YX,167.0,885.0,0.18870056497175142
3796,2018-09-07,9E,84.0,631.0,0.13312202852614896
3797,2018-09-07,AA,719.0,2663.0,0.2699962448366504
3798,2018-09-07,AS,72.0,737.0,0.09769335142469471
3799,2018-09-07,B6,190.0,847.0,0.2243211334120425
3800,2018-09-07,DL,236.0,2513.0,0.0939116593712694
3801,2018-09-07,EV,167.0,548.0,0.30474452554744524
3802,2018-09-07,F9,128.0,359.0,0.3565459610027855
3803,2018-09-07,G4,62.0,264.0,0.23484848484848486
3804,2018-09-07,HA,11.0,237.0,0.046413502109704644
3805,2018-09-07,MQ,146.0,888.0,0.16441441441441443
3806,2018-09-07,NK,124.0,500.0,0.248
3807,2018-09-07,OH,96.0,813.0,0.11808118081180811
3808,2018-09-07,OO,242.0,2133.0,0.11345522737927802
3809,2018-09-07,UA,364.0,1840.0,0.19782608695652174
3810,2018-09-07,WN,716.0,3781.0,0.18936789209203914
3811,2018-09-07,YV,207.0,667.0,0.3103448275862069
3812,2018-09-07,YX,149.0,889.0,0.16760404949381327
3813,2018-09-08,9E,17.0,410.0,0.041463414634146344
3814,2018-09-08,AA,457.0,2181.0,0.20953690967446126
3815,2018-09-08,AS,38.0,658.0,0.057750759878419454
3816,2018-09-08,B6,104.0,711.0,0.14627285513361463
3817,2018-09-08,DL,82.0,1916.0,0.04279749478079332
3818,2018-09-08,EV,43.0,399.0,0.10776942355889724
3819,2018-09-08,F9,94.0,340.0,0.27647058823529413
3820,2018-09-08,G4,14.0,88.0,0.1590909090909091
3821,2018-09-08,HA,18.0,230.0,0.0782608695652174
3822,2018-09-08,MQ,72.0,647.0,0.11128284389489954
3823,2018-09-08,NK,63.0,492.0,0.12804878048780488
3824,2018-09-08,OH,63.0,650.0,0.09692307692307692
3825,2018-09-08,OO,124.0,1627.0,0.0762138905961893
3826,2018-09-08,UA,130.0,1502.0,0.08655126498002663
3827,2018-09-08,WN,300.0,2958.0,0.10141987829614604
3828,2018-09-08,YV,144.0,553.0,0.2603978300180832
3829,2018-09-08,YX,59.0,655.0,0.0900763358778626
3830,2018-09-09,9E,85.0,667.0,0.12743628185907047
3831,2018-09-09,AA,522.0,2500.0,0.2088
3832,2018-09-09,AS,48.0,714.0,0.06722689075630252
3833,2018-09-09,B6,166.0,833.0,0.1992797118847539
3834,2018-09-09,DL,510.0,2711.0,0.18812246403541127
3835,2018-09-09,EV,132.0,535.0,0.2467289719626168
3836,2018-09-09,F9,96.0,350.0,0.2742857142857143
3837,2018-09-09,G4,40.0,292.0,0.136986301369863
3838,2018-09-09,HA,14.0,236.0,0.059322033898305086
3839,2018-09-09,MQ,66.0,827.0,0.07980652962515115
3840,2018-09-09,NK,61.0,491.0,0.12423625254582485
3841,2018-09-09,OH,283.0,791.0,0.3577749683944374
3842,2018-09-09,OO,210.0,2122.0,0.09896324222431668
3843,2018-09-09,UA,259.0,1796.0,0.14420935412026725
3844,2018-09-09,WN,541.0,3615.0,0.14965421853388658
3845,2018-09-09,YV,111.0,632.0,0.17563291139240506
3846,2018-09-09,YX,154.0,854.0,0.18032786885245902
3847,2018-09-10,9E,246.0,767.0,0.32073011734028684
3848,2018-09-10,AA,369.0,2652.0,0.13914027149321267
3849,2018-09-10,AS,130.0,724.0,0.17955801104972377
3850,2018-09-10,B6,295.0,844.0,0.3495260663507109
3851,2018-09-10,DL,421.0,2846.0,0.14792691496837668
3852,2018-09-10,EV,121.0,545.0,0.22201834862385322
3853,2018-09-10,F9,104.0,355.0,0.29295774647887324
3854,2018-09-10,G4,44.0,262.0,0.16793893129770993
3855,2018-09-10,HA,14.0,224.0,0.0625
3856,2018-09-10,MQ,130.0,886.0,0.14672686230248308
3857,2018-09-10,NK,83.0,498.0,0.16666666666666666
3858,2018-09-10,OH,205.0,810.0,0.25308641975308643
3859,2018-09-10,OO,270.0,2248.0,0.1201067615658363
3860,2018-09-10,UA,290.0,1852.0,0.15658747300215983
3861,2018-09-10,WN,493.0,3763.0,0.1310124900345469
3862,2018-09-10,YV,160.0,665.0,0.24060150375939848
3863,2018-09-10,YX,230.0,930.0,0.24731182795698925
3864,2018-09-11,9E,67.0,736.0,0.09103260869565218
3865,2018-09-11,AA,317.0,2486.0,0.12751407884151247
3866,2018-09-11,AS,83.0,702.0,0.11823361823361823
3867,2018-09-11,B6,171.0,803.0,0.2129514321295143
3868,2018-09-11,DL,176.0,2749.0,0.06402328119316116
3869,2018-09-11,EV,98.0,548.0,0.17883211678832117
3870,2018-09-11,F9,114.0,339.0,0.336283185840708
3871,2018-09-11,G4,0.0,24.0,0.0
3872,2018-09-11,HA,8.0,224.0,0.03571428571428571
3873,2018-09-11,MQ,64.0,868.0,0.07373271889400922
3874,2018-09-11,NK,22.0,325.0,0.06769230769230769
3875,2018-09-11,OH,128.0,788.0,0.16243654822335024
3876,2018-09-11,OO,210.0,2200.0,0.09545454545454546
3877,2018-09-11,UA,217.0,1814.0,0.11962513781697905
3878,2018-09-11,WN,388.0,3762.0,0.10313662945241893
3879,2018-09-11,YV,110.0,629.0,0.17488076311605724
3880,2018-09-11,YX,143.0,919.0,0.15560391730141457
3881,2018-09-12,9E,177.0,739.0,0.2395128552097429
3882,2018-09-12,AA,376.0,2591.0,0.14511771516788885
3883,2018-09-12,AS,116.0,713.0,0.16269284712482468
3884,2018-09-12,B6,253.0,809.0,0.3127317676143387
3885,2018-09-12,DL,332.0,2791.0,0.11895378000716589
3886,2018-09-12,EV,122.0,545.0,0.22385321100917432
3887,2018-09-12,F9,78.0,327.0,0.23853211009174313
3888,2018-09-12,G4,6.0,76.0,0.07894736842105263
